"ENGLP_2016","Proficiency","AGE","Age","SEX_ABS","Sex","STATE","State","REGIONTYPE","Geography Level","ASGS_2016","Region","TIME","Year","Value","Flag Codes","Flags"
"1","Speaks English only","A04","0 - 4","1","Males","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2016","2016",686,,
"1","Speaks English only","A04","0 - 4","2","Females","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2006","2006",821,,
"1","Speaks English only","A04","0 - 4","2","Females","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2011","2011",817,,
"1","Speaks English only","A04","0 - 4","2","Females","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2016","2016",639,,
"2","Speaks other language and speaks English: Very well","A04","0 - 4","1","Males","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2006","2006",35,,
"2","Speaks other language and speaks English: Very well","A04","0 - 4","1","Males","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2011","2011",35,,
"2","Speaks other language and speaks English: Very well","A04","0 - 4","1","Males","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2016","2016",46,,
"2","Speaks other language and speaks English: Very well","A04","0 - 4","2","Females","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2006","2006",39,,
"2","Speaks other language and speaks English: Very well","A04","0 - 4","2","Females","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2011","2011",40,,
"2","Speaks other language and speaks English: Very well","A04","0 - 4","2","Females","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2016","2016",52,,
"3","Speaks other language and speaks English: Well","A04","0 - 4","1","Males","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2006","2006",23,,
"3","Speaks other language and speaks English: Well","A04","0 - 4","1","Males","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2011","2011",20,,
"3","Speaks other language and speaks English: Well","A04","0 - 4","1","Males","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2016","2016",49,,
"3","Speaks other language and speaks English: Well","A04","0 - 4","2","Females","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2006","2006",19,,
"3","Speaks other language and speaks English: Well","A04","0 - 4","2","Females","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2011","2011",25,,
"3","Speaks other language and speaks English: Well","A04","0 - 4","2","Females","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2016","2016",46,,
"4","Speaks other language and speaks English: Not well","A04","0 - 4","1","Males","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2006","2006",21,,
"4","Speaks other language and speaks English: Not well","A04","0 - 4","1","Males","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2011","2011",36,,
"4","Speaks other language and speaks English: Not well","A04","0 - 4","1","Males","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2016","2016",46,,
"4","Speaks other language and speaks English: Not well","A04","0 - 4","2","Females","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2006","2006",28,,
"4","Speaks other language and speaks English: Not well","A04","0 - 4","2","Females","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2011","2011",33,,
"4","Speaks other language and speaks English: Not well","A04","0 - 4","2","Females","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2016","2016",34,,
"5","Speaks other language and speaks English: Not at all","A04","0 - 4","1","Males","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2006","2006",23,,
"5","Speaks other language and speaks English: Not at all","A04","0 - 4","1","Males","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2011","2011",45,,
"5","Speaks other language and speaks English: Not at all","A04","0 - 4","1","Males","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2016","2016",49,,
"5","Speaks other language and speaks English: Not at all","A04","0 - 4","2","Females","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2006","2006",18,,
"5","Speaks other language and speaks English: Not at all","A04","0 - 4","2","Females","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2011","2011",28,,
"5","Speaks other language and speaks English: Not at all","A04","0 - 4","2","Females","4","South Australia","SA3","Statistical Area Level 3","40107","Unley","2016","2016",33,,
"1","Speaks English only","A04","0 - 4","1","Males","4","South Australia","SA3","Statistical Area Level 3","40201","Gawler - Two Wells","2006","2006",891,,
"1","Speaks English only","A04","0 - 4","1","Males","4","South Australia","SA3","Statistical Area Level 3","40201","Gawler - Two Wells","2011","2011",926,,
"1","Speaks English only","A04","0 - 4","1","Males","4","South Australia","SA3","Statistical Area Level 3","40201","Gawler - Two Wells","2016","2016",938,,
"1","Speaks English only","A04","0 - 4","2","Females","4","South Australia","SA3","Statistical Area Level 3","40201","Gawler - Two Wells","2006","2006",748,,
"1","Speaks English only","A04","0 - 4","2","Females","4","South Australia","SA3","Statistical Area Level 3","40201","Gawler - Two Wells","2011","2011",932,,
"1","Speaks English only","A04","0 - 4","2","Females","4","South Australia","SA3","Statistical Area Level 3","40201","Gawler - Two Wells","2016","2016",884,,
"2","Speaks other language and speaks English: Very well","A04","0 - 4","1","Males","4","South Australia","SA3","Statistical Area Level 3","40201","Gawler - Two Wells","2006","2006",3,,
"2","Speaks other language and speaks English: Very well","A04","0 - 4","1","Males","4","South Australia","SA3","Statistical Area Level 3","40201","Gawler - Two Wells","2011","2011",13,,
"2","Speaks other language and speaks English: Very well","A04","0 - 4","1","Males","4","South Australia","SA3","Statistical Area Level 3","40201","Gawler - Two Wells","2016","2016",8,,
"2","Speaks other language and speaks English: Very well","A04","0 - 4","2","Females","4","South Australia","SA3","Statistical Area Level 3","40201","Gawler - Two Wells","2006","2006",5,,
"2","Speaks other language and speaks English: Very well","A04","0 - 4","2","Females","4","South Australia","SA3","Statistical Area Level 3","40201","Gawler - Two Wells","2011","2011",15,,
"2","Speaks other language and speaks English: Very well","A04","0 - 4","2","Females","4","South Australia","SA3","Statistical Area Level 3","40201","Gawler - Two Wells","2016","2016",12,,
"3","Speaks other language and speaks English: Well","A04","0 - 4","1","Males","4","South Australia","SA3","Statistical Area Level 3","40201","Gawler - Two Wells","2006","2006",3,,
"3","Speaks other language and speaks English: Well","A04","0 - 4","1","Males","4","South Australia","SA3","Statistical Area Level 3","40201","Gawler - Two Wells","2011","2011",6,,
"3","Speaks other language and speaks English: Well","A04","0 - 4","1","Males","4","South Australia","SA3","Statistical Area Level 3","40201","Gawler - Two Wells","2016","2016",15,,
"3","Speaks other language and speaks English: Well","A04","0 - 4","2","Females","4","South Australia","SA3","Statistical Area Level 3","40201","Gawler - Two Wells","2006","2006",0,,
"3","Speaks other language and speaks English: Well","A04","0 - 4","2","Females","4","South Australia","SA3","Statistical Area Level 3","40201","Gawler - Two Wells","2011","2011",3,,
"3","Speaks other language and speaks English: Well","A04","0 - 4","2","Females","4","South Australia","SA3","Statistical Area Level 3","40201","Gawler - Two Wells","2016","2016",6,,
"4","Speaks other language and speaks English: Not well","A04","0 - 4","1","Males","4","South Australia","SA3","Statistical Area Level 3","40201","Gawler - Two Wells","2006","2006",0,,
"4","Speaks other language and speaks English: Not well","A04","0 - 4","1","Males","4","South Australia","SA3","Statistical Area Level 3","40201","Gawler - Two Wells","2011","2011",9,,
"4","Speaks other language and speaks English: Not well","A04","0 - 4","1","Males","4","South Australia","SA3","Statistical Area Level 3","40201","Gawler - Two Wells","2016","2016",11,,
"4","Speaks other language and speaks English: Not well","A04","0 - 4","2","Females","4","South Australia","SA3","Statistical Area Level 3","40201","Gawler - Two Wells","2006","2006",3,,
"4","Speaks other language and speaks English: Not well","A04","0 - 4","2","Females","4","South Australia","SA3","Statistical Area Level 3","40201","Gawler - Two Wells","2011","2011",3,,
"4","Speaks other language and speaks English: Not well","A04","0 - 4","2","Females","4","South Australia","SA3","Statistical Area Level 3","40201","Gawler - Two Wells","2016","2016",3,,
"5","Speaks other language and speaks English: Not at all","A04","0 - 4","1","Males","4","South Australia","SA3","Statistical Area Level 3","40201","Gawler - Two Wells","2006","2006",8,,
"5","Speaks other language and speaks English: Not at all","A04","0 - 4","1","Males","4","South Australia","SA3","Statistical Area Level 3","40201","Gawler - Two Wells","2011","2011",6,,
"5","Speaks other language and speaks English: Not at all","A04","0 - 4","1","Males","4","South Australia","SA3","Statistical Area Level 3","40201","Gawler - Two Wells","2016","2016",11,,
"5","Speaks other language and speaks English: Not at all","A04","0 - 4","2","Females","4","South Australia","SA3","Statistical Area Level 3","40201","Gawler - Two Wells","2006","2006",3,,
"5","Speaks other language and speaks English: Not at all","A04","0 - 4","2","Females","4","South Australia","SA3","Statistical Area Level 3","40201","Gawler - Two Wells","2011","2011",3,,
"5","Speaks other language and speaks English: Not at all","A04","0 - 4","2","Females","4","South Australia","SA3","Statistical Area Level 3","40201","Gawler - Two Wells","2016","2016",12,,
"1","Speaks English only","A04","0 - 4","1","Males","4","South Australia","SA3","Statistical Area Level 3","40202","Playford","2006","2006",2340,,
"1","Speaks English only","A04","0 - 4","1","Males","4","South Australia","SA3","Statistical Area Level 3","40202","Playford","2011","2011",2924,,
"1","Speaks English only","A04","0 - 4","1","Males","4","South Australia","SA3","Statistical Area Level 3","40202","Playford","2016","2016",3122,,
"1","Speaks English only","A04","0 - 4","2","Females","4","South Australia","SA3","Statistical Area Level 3","40202","Playford","2006","2006",2219,,
"1","Speaks English only","A04","0 - 4","2","Females","4","South Australia","SA3","Statistical Area Level 3","40202","Playford","2011","2011",2789,,
"1","Speaks English only","A04","0 - 4","2","Females","4","South Australia","SA3","Statistical Area Level 3","40202","Playford","2016","2016",2899,,
"2","Speaks other language and speaks English: Very well","A04","0 - 4","1","Males","4","South Australia","SA3","Statistical Area Level 3","40202","Playford","2006","2006",29,,
"2","Speaks other language and speaks English: Very well","A04","0 - 4","1","Males","4","South Australia","SA3","Statistical Area Level 3","40202","Playford","2011","2011",52,,
"2","Speaks other language and speaks English: Very well","A04","0 - 4","1","Males","4","South Australia","SA3","Statistical Area Level 3","40202","Playford","2016","2016",89,,
"2","Speaks other language and speaks English: Very well","A04","0 - 4","2","Females","4","South Australia","SA3","Statistical Area Level 3","40202","Playford","2006","2006",37,,
"2","Speaks other language and speaks English: Very well","A04","0 - 4","2","Females","4","South Australia","SA3","Statistical Area Level 3","40202","Playford","2011","2011",51,,
